key,0,1
#,Slowly,Dialogue
int32,bit&01,str
0,False,""
1,False,""
2,False,"Kommt her, kommt alle!"
3,True,"Wir haben die besten
Preise weit und breit!"
4,True,"Zzz ..."
5,False,"Gibt es Neuigkeiten
aus dem Kaiserreich?"
6,False,"Unsere Späher sollten
bald zurück sein."
7,False,"Eines Tages wird
all dies mir gehören!"
8,False,"Dieser Wald ...
Er beobachtet uns!"
9,False,"Nun spann mich nicht
so auf die Folter."
10,False,"Dieser hier. Wir werden
mit diesem beginnen."
11,False,"Du kannst dich nun ausruhen."
12,False,"Kweh! Kweeeh!"
13,False,"Gut gemacht.
Erstatte umgehend der
Waldschanze Bericht."
14,False,"Das müssen die
Ixal gewesen sein."
15,False,"Die Markierungen
stimmen überein."
16,False,"Erlaubt mir, Euch zu
helfen, guter Herr."
17,False,"Ich muss bei Sonnen-
untergang zurück in
Limsa sein."
18,False,"Wo bei den Sieben Höllen
ist diese Frau?"
19,False,"..."
20,False,"..."
21,False,"Zzz ..."
22,False,"Die Fremden können uns gestohlen bleiben. Die machen doch nur Ärger ..."
23,False,"Wo in Oschons Namen
sind diese verdammten Ixal?"
24,False,"Das sind ein paar
wirklich feine Vögel."
25,False,"Die Marktstände sind
hinter dieser Passage."
26,False,"Kweh! Kweeeh!"
27,False,"Du schaffst es, Mädchen!
Jetzt drrrücken!"
28,False,"Und wenn wir die
Gebieter anflehen würden?"
29,False,"Lässt du dir etwa noch
von deiner Mutter den
Hintern abwischen?"
30,False,"Ihr wollt sicher wissen,
wie ich hier
rrraufgekommen bin,
nicht wahr? "
31,False,"Stillstand reinigt den
Geist von Unrat."
32,False,"Kweh! Kweh!"
33,False,"Was ist los, Mädchen?"
34,False,"Eins, zwei ..."
35,False,"Eure Worte sind mein
Leben, Meister!"
36,False,"Zzz ..."
37,False,"Mein ganzer Körper stinkt
nach Gizar-Blättern!"
38,False,"Aber der Wald war einst
voll von ihnen!"
39,False,"Tut mir leid, meine Dame.
Wir haben keine Walnüsse
mehr."
40,False,"Bei den Göttern,
mein Rücken!"
41,False,"Mützen rrrot,
so gut wie tot.
Mützen weiß,
schmecken heiß!"
42,False,"Im Umgang mit den
Sägen kann man gar nicht
vorsichtig genug sein."
43,False,"Ein bisschen hier ab,
ein bisschen dort ab ..."
44,False,"Du hast hier hinten
nichts verloren, du!"
45,False,"Das wird eine gute
Ernte dieses Jahr!"
46,False,"Ich schaffe es, ich
sag's dir! Pass nur auf!"
47,False,"Du wirst wieder reinfallen."
48,False,"Folgt immer den Gebietern, meine Kinder."
49,False,"Aber wie soll ich ihnen
folgen, wenn ich sie
nicht hören kann?"
50,False,"♪♪♪"
51,False,"Was gäbe ich nur für einen
guten Schluck Honigwein."
52,False,"Möge die Matrone diese
fleißigen Bienen segnen."
53,False,"Nur noch ein paar
Sonnenrunden jetzt."
54,False,"Ich hab dir doch gesagt,
bleib in der Nähe!"
55,False,"Aber Mama!"
56,False,"Kommt schon, kommt alle!"
57,False,"Wir haben die besten
Preise weit und breit!"
58,False,"Wir dürfen uns davon
nicht beeindrucken lassen."
59,False,"Ich nehme an, du hast
Recht."
60,False,"Alle Reisenden sind hier
willkommen. Sogar du."
61,False,"Kweh ..."
62,False,"Verzeiht, mein Herr!
Es wird nicht wieder
vorkommen."
63,False,"Das will ich doch hoffen!"
64,False,"Einfach unglaublich!"
65,False,"Ruhe! Ihr stört
die Zeremonie."
66,False,"Aufstehen!
Wir sind noch nicht ferrrtig!"
